,created_at,favorite_count,full_text,id_str,lang,location,quote_count,reply_count,retweet_count,username,keyword
24,Sat Jun 08 07:19:23 +0000 2024,0,@adhepur @Transsemarang Klo naik dr halte raden patah trs mau ke sta poncol berarti naiknya yg koridor 4 utk armada mngkin bs dicek dr timer min biar tau siapa kondekturnya,1799340429051404645,in,"Egghead, New World",0,1,0,sera_phim01,Transsemarang
26,Sat Jun 08 06:32:27 +0000 2024,0,@Transsemarang Ingatnya waktu ketibaan tadi yaitu +/- pukul 12.05 WIB area halte stasiun Semarang Poncol.,1799328619107618863,in,,0,1,0,adhepur,Transsemarang
27,Sat Jun 08 06:28:05 +0000 2024,0,@Transsemarang Wah ndak sempat mencatat nomor lambungnya tadi karena busnya langsung jalan. Naiknya dari Halte Raden Patah. Yo wis semoga makin baik kedepannya.,1799327521475101131,in,,0,1,0,adhepur,Transsemarang
29,Sat Jun 08 05:30:39 +0000 2024,0,Baru saja naik @Transsemarang mestinya turun di halte Stasiun Semarang Poncol malah ndak berhenti di halte tsb dilewati begitu saja. Tidak ada aba-aba juga sebelumnya dari kondektur. Posisi kondektur di depan mengobrol dengan driver.,1799313066750095386,in,,0,3,0,adhepur,Transsemarang
33,Fri Jun 07 15:05:36 +0000 2024,1,Entah mengapa dengan berjalan-jalan iseng keliling kota pakai @Transsemarang saja dah seneng aja terutama belakangan ini sebelum pindah kota . Jujur belum siap untuk kehilangan sistem BRT yang biasa kupakai pulang sekolah dahulu https://t.co/rj5wNGJOfM,1799095369848279266,in,"Semarang, Jawa Tengah",0,0,0,kertanegara_133,Transsemarang
34,Fri Jun 07 14:52:18 +0000 2024,0,@Transsemarang Halo Malam min. Apakah hari ini ditemukan sepasang earphone &amp; wadah yg tertinggal di trans semarang? Kira kira kehilangannya antara di feeder banyumanik saat jam 10-11 pagi tadi / feeder penggaron saat jam 3-4 sore / brt mangkang jam 4 sore. Mohon dicek min,1799092024051896637,in,,0,1,0,studywithmif,Transsemarang
35,Fri Jun 07 14:00:35 +0000 2024,0,min @Transsemarang mau tanya dong dari rs permata medika ke udinus bisa naik brt ngga yaa??,1799079009332220006,in,,0,1,0,jerukmanls,Transsemarang
36,Fri Jun 07 11:36:05 +0000 2024,0,brt dari halte jrakah ke amarta sampe jam berapa? @Transsemarang,1799042642938065198,in,aesthevism,0,1,0,demnxoi_,Transsemarang
40,Fri Jun 07 06:21:32 +0000 2024,0,min @Transsemarang mau nanya nanti idul adha brt masih jalan ga ya?,1798963484048368126,in,,0,1,0,gularebu,Transsemarang
42,Fri Jun 07 03:54:08 +0000 2024,0,min mau tanya smk n 2 ke microlibrary rutenya gimana yaa @Transsemarang,1798926392048128422,in,,0,1,0,StreetLaterrier,Transsemarang
44,Fri Jun 07 01:23:51 +0000 2024,0,Pagi admin @Transsemarang yg ramah sabar dan baik hati. Mau nanya dong. Kenapa beberapa BRT itu ga muncul di GPS? Cthnya jurusan meteseh no lambung V012. Apakah dia sedang misi rahasia Min?,1798888569546944533,in,,0,1,0,NaniMo6070,Transsemarang
46,Thu Jun 06 12:46:25 +0000 2024,0,@Transsemarang min rute unnes ke kariadi gimana ya,1798697953902936454,in,she/her '05,0,1,0,azabolobolo,Transsemarang
48,Thu Jun 06 09:57:22 +0000 2024,0,@Transsemarang 1 ini dapat bis ngga ada di gpsnya,1798655413061366074,in,semarang,0,1,0,ariomalv,Transsemarang
51,Thu Jun 06 09:12:54 +0000 2024,0,@Transsemarang dari 29 bus koridor 1 cuma 23 yang gpsnya aktif ,1798644220628271335,in,semarang,0,1,0,ariomalv,Transsemarang
53,Thu Jun 06 04:26:38 +0000 2024,0,@pinah @stravenues @Transsemarang @TransportforSMG Palingan kalau ndak elevated ada yang dikorbankan. Seingat saya juga dedicated line nya tidak akan full,1798572181724741778,in,Semarang City - ID,0,0,0,FarhanSyafiqF,Transsemarang
54,Thu Jun 06 04:23:59 +0000 2024,0,@stravenues @FarhanSyafiqF @Transsemarang @TransportforSMG oo gitu. baru tau kl mau dibangun jalur khusus. tp kok kayaknya pesimis jalanannya kebanyakan sempit gini og ,1798571515019194559,in,60cm dari layar,0,1,0,pinah,Transsemarang
55,Thu Jun 06 04:17:33 +0000 2024,0,@pinah @FarhanSyafiqF @Transsemarang @TransportforSMG Yang dimaksud bukan sistem yg sekarang tapi yang beneran ada dedicated lane.,1798569896294613091,in,Indonesia ,0,1,0,stravenues,Transsemarang
56,Thu Jun 06 04:10:29 +0000 2024,0,@FarhanSyafiqF @stravenues brt Semarang udah ada kok. yg taun depan itu apa lagi sistem yg sama beda upgrade atau gimana ya? cc @Transsemarang @TransportforSMG,1798568117138080244,in,60cm dari layar,0,1,0,pinah,Transsemarang
59,Wed Jun 05 11:44:26 +0000 2024,0,jadi pada ketinggalan sampe di elisabet armada ke arah atas udah ga ada sama sekali padahal harusnya bisa. perbaikin dong sistem distribusinya. such a waste of time. @Transsemarang,1798319970520293415,in,R • unlabeled.,0,0,0,NASlGORENGBABAT,Transsemarang
62,Wed Jun 05 04:53:23 +0000 2024,0,@Transsemarang Terima kasih min,1798216523972329953,in,,0,0,0,temanbaikmu111,Transsemarang
64,Wed Jun 05 02:14:23 +0000 2024,0,@sapambakita @Matthewjadons @Transsemarang terima kasih informasinya akan kami koordinasikan dengan @perhubunganjtg mohon di bantu min,1798176511201264110,in,Semarang,0,0,0,Dishubkotasmg,Transsemarang
65,Wed Jun 05 00:36:08 +0000 2024,0,@Transsemarang Kalo untuk pulangnya gmna ya?,1798151784604819884,in,,0,1,0,temanbaikmu111,Transsemarang
66,Wed Jun 05 00:35:41 +0000 2024,0,@Transsemarang Baik min terima kasih,1798151673992655077,in,,0,0,0,temanbaikmu111,Transsemarang
68,Tue Jun 04 23:50:58 +0000 2024,0,Pagi min @Transsemarang dari unnes ke masjid al ikhlas dr cipto rutenya gmna ya?,1798140419173425206,in,,0,1,0,temanbaikmu111,Transsemarang
71,Tue Jun 04 09:57:52 +0000 2024,0,@Transsemarang kalo dari polinnes gimana min?,1797930762198765643,in,he/him,0,1,0,chaeminstry,Transsemarang
73,Tue Jun 04 09:46:39 +0000 2024,0,@TransportforSMG Jumlah pengguna transum @Transsemarang makin meningkat atau stagnan,1797927941403468031,in,"Pati, Indonesia",0,0,0,pambudiPati,Transsemarang
74,Sun Jun 02 08:45:57 +0000 2024,0,@Transsemarang untuk rute kampus 1 uin ke simpang lima pake koridor berapa aja?,1797187887873794081,in,‘98,0,1,0,alfarkive,Transsemarang
76,Sun Jun 02 08:31:51 +0000 2024,0,@alfarkive @Transsemarang di dm ig responsif,1797184340402827505,in,,0,1,0,dontcumind,Transsemarang
77,Sun Jun 02 08:29:03 +0000 2024,0,@alfarkive @Transsemarang Aku bantu jawab aja ah Emoney sih dulu bisa soalnya kerjasama sama BNI cuma kalo sekarang pengalaman aku pake ya pake Qris aja siiii,1797183635499688382,in,"Semarang, Jawa Tengah",0,1,0,fakedriverr,Transsemarang
78,Sun Jun 02 08:24:22 +0000 2024,0,hallo kak pembayaran non tunai bisa pake flazz bca gak ya? @Transsemarang,1797182458145972614,in,‘98,0,3,0,alfarkive,Transsemarang
79,Sun Jun 02 08:02:48 +0000 2024,0,@Transsemarang Kalo dari pantai marina ke unnes gmna min?,1797177030603309314,in,,0,1,0,temanbaikmu111,Transsemarang
81,Sun Jun 02 06:14:45 +0000 2024,0,@Transsemarang Koridor 4 5 juga. Tapi di balkot bisa,1797149836212584851,in,Indonesia,0,1,0,lintanklintunk,Transsemarang
84,Sun Jun 02 03:49:32 +0000 2024,0,@Transsemarang Ok Min. Anyway kenapa qris tdk bisa dipakai hari ini Min.,1797113292772786622,in,Indonesia,0,1,0,lintanklintunk,Transsemarang
85,Sun Jun 02 03:32:57 +0000 2024,0,Pagi min @Transsemarang kalo dari TIK ke pantai marina rutenya gmna ya?,1797109120396664834,in,,0,1,0,temanbaikmu111,Transsemarang
87,Sun Jun 02 03:04:57 +0000 2024,0,@Transsemarang tolong baca DM saya min terima kasih,1797102073521279016,in,,0,1,0,StayHaech,Transsemarang
90,Sat Jun 01 23:46:18 +0000 2024,0,@Transsemarang tolong cek dm ya admin. terima kasih,1797052083117658472,in,click link 4 more info ,0,1,0,fevereverie,Transsemarang
93,Sat Jun 01 13:23:34 +0000 2024,0,@Transsemarang Kalau bsk Minggu dr Cangkiran ke RST pakai koridor 4 lalu balikota lalu arah ungaran tetap biasa seperti ini?,1796895363871440969,in,Indonesia,0,1,0,lintanklintunk,Transsemarang
96,Fri May 31 23:45:01 +0000 2024,0,@Transsemarang info rute dari halte balaikota ke mangkang min. thx,1796689371867001304,in,Secret location,0,1,0,kaledoiscoups,Transsemarang
99,Fri May 31 04:50:49 +0000 2024,0,@Transsemarang min mau tanya rute brt dari keperawatan tembalang undip ke kampus undip pleburan dong,1796403941577822209,in,,0,1,0,skiesphile,Transsemarang
103,Thu May 30 16:06:44 +0000 2024,0,@Transsemarang min mau info rute dari SMP 27 ke drpd kota semarang dong sama rute baliknya,1796211652058370392,in,,0,2,0,kimwonfeelingme,Transsemarang
104,Thu May 30 11:34:21 +0000 2024,0,@Transsemarang halo min info dong kalo dari SMPN 23 ke stasiun tawang rutenya gimana yah min? thank u,1796143105009410083,in,,0,1,0,decressend0,Transsemarang
106,Thu May 30 09:20:50 +0000 2024,0,@Transsemarang pembayaran bisa pake bni tapcash gaaa??,1796109504108482765,in,"Semarang, Jawa Tengah",0,2,0,justchikaaa,Transsemarang
108,Thu May 30 06:07:02 +0000 2024,0,@Transsemarang makasih kakk semoga kedepannya ga ada armada yg panas lagi ya kak,1796060733576192032,in,tempat kabur,0,1,0,snowboynonoo,Transsemarang
110,Thu May 30 05:48:29 +0000 2024,0,@Transsemarang brt IV.023 Cangkiran-Tawang panas banget ueueueue,1796056065450049693,in,tempat kabur,0,1,0,snowboynonoo,Transsemarang
113,Wed May 29 04:53:08 +0000 2024,0,@Transsemarang Baik terima kasih banyak ya admin!,1795679747059716539,in,she/they. • 7teen! ,0,1,0,tgeume,Transsemarang
115,Wed May 29 04:05:21 +0000 2024,0,@Transsemarang min mau tanya rute mangkang ke dpmall dong,1795667723953016995,in,she/they. • 7teen! ,0,1,0,tgeume,Transsemarang
117,Wed May 29 03:05:27 +0000 2024,0,@Transsemarang armada VIII-012 ya min acnya mati,1795652648861073550,in,17 Right Here,0,1,0,hpnyaxr,Transsemarang
119,Wed May 29 02:40:43 +0000 2024,0,emang ya brt tuh kalo ga mogok ya ac mati @Transsemarang,1795646423926800472,in,17 Right Here,0,1,0,hpnyaxr,Transsemarang
120,Tue May 28 12:54:12 +0000 2024,0,@cheesycattt @Transsemarang kentutin balik,1795438425514078263,in,"Kota Kediri, Indonesia",0,0,0,luqmaanmhmd,Transsemarang
121,Tue May 28 12:22:20 +0000 2024,0,@Transsemarang trimakasii kak,1795430403123327455,in,,0,0,0,StreetLaterrier,Transsemarang
124,Tue May 28 10:51:46 +0000 2024,0,@Transsemarang min info rute dari poncol ke unimus,1795407612756033783,in,Rumah ke rumah,0,1,0,heyxlnf,Transsemarang
125,Tue May 28 10:01:48 +0000 2024,0,@luqmaanmhmd @Transsemarang weh aku sering kena kentutnya brt,1795395037259497883,in,"Semarang, Jawa Tengah",0,1,0,cheesycattt,Transsemarang
126,Tue May 28 09:59:53 +0000 2024,2,tengkyuuu @Transsemarang https://t.co/0iAkQ2NODn,1795394553383653684,in,"Kota Kediri, Indonesia",0,3,0,luqmaanmhmd,Transsemarang
128,Mon May 27 23:59:37 +0000 2024,0,@Transsemarang Oke siap. Terima kasih ,1795243493184729258,in,Indonesia,0,1,0,Asalia_Li,Transsemarang
130,Mon May 27 23:50:12 +0000 2024,0,Pagi min @Transsemarang . Saya mau ke UTC Sampangan dari Cangkiran. Rutenya bagaimana ya?. Terima kasih.,1795241124699005427,in,Indonesia,0,1,0,Asalia_Li,Transsemarang
132,Mon May 27 15:06:36 +0000 2024,0,@Transsemarang kak maw tanya dong kalo dari SMK N 2 SEMARANG menuju daerah Karangroto rutenya gimana yaa kak?? Trimakasii!,1795109354720419894,in,,0,1,0,StreetLaterrier,Transsemarang
134,Mon May 27 06:25:28 +0000 2024,0,@Transsemarang min sekitar pukul 3 sore saya mau ke Taman Tirto Agung Banyumanik dari Cangkiran. Rutenya bagaimana ya min?. Terima kasih,1794978209530008045,in,Indonesia,0,1,0,Asalia_Li,Transsemarang
135,Sun May 26 23:10:45 +0000 2024,0,@Transsemarang @Olikotor_ @SmgMenfess2 Tapi hampir semua brt kemebul asep item he min apalagi yg arah cangkiran,1794868808718647610,in,akun nyampah,0,0,0,phillowtalk,Transsemarang
138,Sun May 26 16:07:56 +0000 2024,0,@Transsemarang kak. Mau info rute dari halte SMP 27 ke TBRS gimana ya?,1794762402007052724,in,Symphony No. 9,0,2,0,ayyyitsdee,Transsemarang
140,Sun May 26 06:22:15 +0000 2024,1,@Transsemarang @kaptenkapallll @SmgMenfess2 Gini loh min kalau sudah ada keluhan begini sampaikan ke atasanmu. Gerakkan tim monitoring/pengawas buat ngecek jangan makan gaji buta. Tugasnya keliling rute cari itu armada yg bermasalah. Itu kan tugasnya? Jangan malah warga yang kau suruh cari bukti. SOPmu kampungan.,1794615011626864921,in,,0,1,0,Olikotor_,Transsemarang
142,Sun May 26 05:35:10 +0000 2024,0,@Transsemarang @Olikotor_ @SmgMenfess2 supirmu nek neng dalan ugal²an bro podo due etika pora?,1794603160969076988,in, jawa tengah,0,1,0,kaptenkapallll,Transsemarang
146,Sun May 26 01:02:58 +0000 2024,0,@Transsemarang halo min kalo mau ke sam poo kong dari undip tembalang naik rute apa ya biar ga transit banyak,1794534661601038575,in,,0,1,0,Ketburiderimilk,Transsemarang
150,Sat May 25 17:01:52 +0000 2024,0,@SmgMenfess2 setuju sama sender. coba min semua armadanya di uji emisi dulu @Transsemarang gak satu dua kok yang ngeluarin asep pekat. malah polusi yang nyata keliatan di kota semarang itu ya bis transsemarang sama transjateng. semoga ditindaklanjuti keluhan dan sarannya,1794413586556788937,in,Boyolali,0,1,0,ssaaannnnnnn,Transsemarang
152,Sat May 25 11:23:01 +0000 2024,0,@Transsemarang Klo dari polines atau sigawe gmna kak,1794328313605046328,in,,0,1,0,flovverie,Transsemarang
154,Sat May 25 11:03:56 +0000 2024,0,@Transsemarang min boleh tau rute ke pasar johar dari banjarsari tembalang ga ya,1794323509663158676,in,,0,1,0,flovverie,Transsemarang
155,Sat May 25 10:47:14 +0000 2024,1,@Transsemarang @SmgMenfess2 Ini penyakit lama dan alasan kalian selalu sama. 2015 aku komplain masalah asap ini ke kepala BLU saat itu Pak Joko Umboro &amp; sampai skrng asap buangan kalian makin parah. Petugas kalian di halte2 itu apa tidak laporan separah apa armada kalian? Atau kalian gak ada tim pengawas?,1794319307503243638,in,,0,0,0,Olikotor_,Transsemarang
156,Sat May 25 10:40:01 +0000 2024,0,@gmpangsakit @SmgMenfess2 @Transsemarang Panase semarang + asap hitam dari BRT. Semarang Semakin Hebat ,1794317493277999158,in,,0,0,0,Olikotor_,Transsemarang
157,Sat May 25 10:17:11 +0000 2024,0,@Transsemarang baik kak terimakasih banyak ,1794311747001831595,in,,0,0,0,rizkiputrip,Transsemarang
159,Sat May 25 08:58:21 +0000 2024,1,@SmgMenfess2 Kita liat kira-kira @Transsemarang bakal berkelit apa.,1794291906329125124,in,,0,2,0,Olikotor_,Transsemarang
160,Sat May 25 08:55:45 +0000 2024,0,@SmgMenfess2 @Transsemarang asapmu sudah makin meresahkan,1794291253540270316,in,,0,0,0,bambangsuling11,Transsemarang
164,Fri May 24 23:45:42 +0000 2024,0,@Transsemarang oke min makasih soalnya kmarin ada feeder ke arah tlogosari itu saya kasih tanda mau naik tapi tetep jalan ngga berhenti jadi saya kira ngga boleh naik dari halte halmahera,1794152826756870386,in,,0,1,0,nightstarryyy,Transsemarang
165,Fri May 24 23:23:04 +0000 2024,0,@Transsemarang untuk sebaliknya dari arah balaikota ke penggaron juga sama ya kak ? atau bagaimana ?,1794147132838117638,in,,0,1,0,rizkiputrip,Transsemarang
169,Fri May 24 13:01:19 +0000 2024,0,@Transsemarang malam kak mau tanya untuk dari penggaron ke arah halte pemuda (depan balaikota) lewat rute mana ya kak ? terimakasiii,1793990662452633888,in,,0,1,0,rizkiputrip,Transsemarang
170,Fri May 24 11:13:11 +0000 2024,0,@Transsemarang min mau tanya kalo dari halte halmahera ke tlogosari itu naik yg apa ya?,1793963450177294729,in,,0,1,0,nightstarryyy,Transsemarang
172,Fri May 24 09:26:28 +0000 2024,0,@Transsemarang Start finish nya kapan kak?,1793936594480849284,in,,0,1,0,bambang314,Transsemarang
174,Fri May 24 07:58:38 +0000 2024,0,@Transsemarang @mbakITASMG @Dishubkotasmg Min hari libur gini ktm berlaku ga?,1793914488938446939,in,,0,1,0,HaRa_kim14,Transsemarang
176,Fri May 24 06:12:56 +0000 2024,0,@Transsemarang Ganti feeder itu maksudnya gimana kak? Ganti bis trans Semarang?,1793887891573366932,in,Indonesia,0,1,0,miratania,Transsemarang
178,Fri May 24 04:42:12 +0000 2024,0,@Transsemarang siang kak kalo dari Simpang Lima ke Lawang Sewu trus dari Lawang Sewu ke Masjid Agung Jawa Tengah bs naik trans Semarang kah? Yg mana?,1793865054749917648,in,Indonesia,0,1,0,miratania,Transsemarang
180,Fri May 24 01:52:54 +0000 2024,0,@Transsemarang halo min kalau dari halte stasiun poncol mau ke arah halte polda itu ga turun bisa ya min?,1793822449500659907,in,O6L — 17teen ★,0,1,0,leicsure,Transsemarang
181,Thu May 23 12:07:29 +0000 2024,1,@Transsemarang baik min terima kasih banyak,1793614728683737594,in,,0,0,0,fiksitroz,Transsemarang
183,Thu May 23 10:56:24 +0000 2024,0,@Transsemarang @mbakITASMG @Dishubkotasmg halo min izin bertanya kalau dari terminal banyumanik mau ke poncol naik koridor berapa ya? atau ikut trans jateng? terima kasih @Transsemarang,1793596840673493495,in,,0,1,0,fiksitroz,Transsemarang
185,Thu May 23 04:57:03 +0000 2024,0,@Transsemarang Oh iya terimakasih min,1793506406764876139,in,,0,1,0,temanbaikmu111,Transsemarang
187,Thu May 23 04:52:53 +0000 2024,0,Siang min @Transsemarang kalo dari unnes ke toko merekah itu rutenya gimana ya?,1793505357802950721,in,,0,1,0,temanbaikmu111,Transsemarang
189,Thu May 23 04:07:31 +0000 2024,0,@Transsemarang oke kakkkk wah terima kasih banyak ya kak sangat membantu&gt;_&lt;,1793493938176995590,in,,0,1,0,harukasakumeng,Transsemarang
191,Thu May 23 03:53:05 +0000 2024,0,@Transsemarang Dari Victoria meteseh kak,1793490307637731813,in,,0,1,0,harukasakumeng,Transsemarang
193,Thu May 23 03:34:35 +0000 2024,0,@Transsemarang min izin tanya kalau mau ke kota tua majapahit itu naik brt apa ya? kalau naik feeder bisa nggak?,1793485653503865089,in,,0,1,0,harukasakumeng,Transsemarang
196,Thu May 23 02:55:46 +0000 2024,0,@Transsemarang terima kasih min,1793475884592357877,in,"Jawa Tengah, Indonesia",0,1,0,machacihhhahh,Transsemarang
199,Thu May 23 02:18:27 +0000 2024,0,@Transsemarang koridor 3A bukan min? soalnya 3B kan ga lewat jatingaleh,1793466492056739970,in,,0,1,0,purpledeii,Transsemarang
201,Thu May 23 01:47:47 +0000 2024,0,@Transsemarang min spill rute trans dr terminal banyumanik ke java mall,1793458774243709038,in,,0,1,0,purpledeii,Transsemarang
203,Wed May 22 22:43:39 +0000 2024,0,@Transsemarang untuk arah javamall - unnes rutenya gimana min?,1793412434486792342,in,"Jawa Tengah, Indonesia",0,1,0,machacihhhahh,Transsemarang
205,Wed May 22 12:39:11 +0000 2024,0,@Transsemarang Oke miin terima kasihhh,1793260316308255041,in,,0,0,0,fraidchikin,Transsemarang
207,Tue May 21 04:35:35 +0000 2024,0,@n4tslife @undipmenfess @Transsemarang Iya kost ku deket sm haltenya,1792776228577099850,in,she/her,0,0,0,jakelocklye,Transsemarang
208,Tue May 21 04:24:52 +0000 2024,0,@jakelocklye @undipmenfess @Transsemarang ini kosnya kakak di lewatin trans smg? atau kakak hrs ke terminal dl?,1792773532000366714,in,,0,1,0,n4tslife,Transsemarang
209,Tue May 21 04:24:22 +0000 2024,0,@n4tslife @undipmenfess Bus rapid transit @Transsemarang nder klo make ktm 1k,1792773402996154605,in,she/her,0,2,0,jakelocklye,Transsemarang
212,Mon May 20 14:26:01 +0000 2024,1,@Transsemarang @SmgMenfess2 Kui wis penyakit tahunan lhoo mosok yoo ora eneng maintenance sih. Ada aduan baru jalan pengecekan ntr laporan armada sudah diperbaiki lewat 2hr asapnya udah item lagi BRT knalpot e ireng ki wis basi kawit mbiyen ora tau dibeneri,1792562428410290674,in,,0,0,0,mauyangitu,Transsemarang
213,Mon May 20 10:59:24 +0000 2024,0,@Transsemarang Min trans jateng tuh bayar lg ya? Berarti? Trans jateng sendiri operasi sampe jambrp ya??,1792510429912269134,in,,0,2,0,flovverie,Transsemarang
215,Mon May 20 09:58:39 +0000 2024,0,@Transsemarang @SmgMenfess2 Berulang terus kene sing ning ndalan wareg mbok abluki ya,1792495142529859841,in,,0,0,0,jarot_jjb66,Transsemarang
216,Mon May 20 09:08:21 +0000 2024,0,Halo min @Transsemarang dari tembalang ke ambarawa ada naik transportasi umum ga ya? Klo trans jateng bs kah?,1792482481884815500,in,,0,1,0,flovverie,Transsemarang
218,Mon May 20 08:46:01 +0000 2024,0,@dpraz_peje @SmgMenfess2 @MbakIta_SMG @Transsemarang mohon dibantu mimin dilakukan perbaikan nggih @Transsemarang,1792476862792495363,in,"Kota Semarang, Jawa Tengah",0,1,0,sapambakita,Transsemarang
219,Mon May 20 06:26:42 +0000 2024,0,@Transsemarang @SmgMenfess2 iku remapan ya min brt nya,1792441801309327776,in,"Semarang, Jawa Tengah",0,0,0,fahrulh15,Transsemarang
220,Mon May 20 03:15:03 +0000 2024,0,@Transsemarang Baik kak terimakasih infonya,1792393573067043061,in,,0,0,0,temanbaikmu111,Transsemarang
223,Mon May 20 02:53:06 +0000 2024,0,Pagi min @Transsemarang kalo rute dari unnes ke wisata ngrembel asri gimana ya?,1792388049072222585,in,,0,1,0,temanbaikmu111,Transsemarang
224,Mon May 20 02:16:34 +0000 2024,2,Ini adalah aku dengan @Transsemarang maupun @brttransjateng ketika sedang burnout tugas sekolah . Bentar lagi dah meninggalkan sekolah bahkan meninggalkan Semarang semoga kedepannya bisa menjadi layanan transportasi umum yang semakin menyenangkan di Semarang ,1792378856407752973,in,"Semarang, Jawa Tengah",0,0,0,kertanegara_133,Transsemarang
226,Sun May 19 23:42:27 +0000 2024,0,@Transsemarang @SmgMenfess2 Perbaikan semua armada jgn cuma 1 aja min,1792340070692975080,in,"Semarang , Indonesia ",0,0,0,sonyaanggun,Transsemarang
227,Sun May 19 23:14:10 +0000 2024,0,@Transsemarang @SmgMenfess2 Min tolonglah perhatikan beberapa armada yg suka ngebul gitu,1792332950983639275,in,"Semarang, Jawa Tengah",0,0,0,mbaksagitarius,Transsemarang
229,Sun May 19 14:48:17 +0000 2024,0,@SmgMenfess2 tak kiro nek nganggo BBG kui gas buange bedo mbe solar @Transsemarang,1792205644902310312,in,Semarang,0,0,0,_riskyk,Transsemarang
230,Sun May 19 14:32:45 +0000 2024,0,@SmgMenfess2 Cc @Transsemarang tolong.,1792201735664198129,in,"Semarang, Jawa Tengah",0,0,0,masojol_smg,Transsemarang
232,Sun May 19 07:01:44 +0000 2024,0,@Transsemarang dari ketileng ke gramedia majapahit naik rute brp ya min?,1792088229673640273,in,,0,1,0,EkoTriSoetarmo,Transsemarang
234,Sun May 19 03:31:40 +0000 2024,0,@Transsemarang halo min mau tanya rute brt dari undip ke dp mall dong. niatnya berangkat dari halte masjid hijau sigawe trs nanti turun &amp; transit dimana yaa? terima kasiih,1792035365861327244,in,,0,1,0,amasavva,Transsemarang
235,Sun May 19 02:49:47 +0000 2024,0,@Transsemarang Ooo siap. Trims Min,1792024824870809837,in,Indonesia,0,0,0,lintanklintunk,Transsemarang
237,Sun May 19 01:40:19 +0000 2024,0,@Transsemarang Udah ini min tadi diberitahu mbak² kenek yang baik hati di koridor 4. Turun Karangayu transit Meteseh lalu turun Katedral. Jadi tidak perlu jalan.,1792007344228036679,in,Indonesia,0,1,0,lintanklintunk,Transsemarang
240,Sun May 19 00:14:04 +0000 2024,0,@Transsemarang Min kalau sudah naik koridor 4 dr Cangkiran mau ke RSt sy turun di mana lanjut naik apa ya,1791985641129234891,in,Indonesia,0,1,0,lintanklintunk,Transsemarang
241,Sat May 18 23:48:15 +0000 2024,0,@Transsemarang okee min. tapi tetap bisa bayar pakai ktm kan min?,1791979142034129092,in,Renjun's heart ,0,1,0,nthnia_aa,Transsemarang
244,Sat May 18 23:26:04 +0000 2024,0,@Transsemarang min aku kan mau ke pudakpayung nah dr kantor kecamatan banyumanik naik koridor 6 turun di ngesrep. trs lanjut bus yg arah ungaran itu tarif nya bayar lagi atau pake tiket yg dr koridor 6 ya min?,1791973561101672660,in,Renjun's heart ,0,1,0,nthnia_aa,Transsemarang
245,Sat May 18 18:15:23 +0000 2024,0,@Transsemarang Dari jam berapa Min? Full bsk Minggu?,1791895371452702958,in,Indonesia,0,1,0,lintanklintunk,Transsemarang
